userName,at,content,score
Pengguna Google,2025-02-23 08:51:21,kenapa saya semakin kesal dengan apk ini?!setiap ingin mendaftar tidak bisa!?tolong lahh buat dulu pendaftaran nya di permudah dengan yg memakai akun google,2
Pengguna Google,2025-04-03 03:27:49,apk nya udah cukup oke cuman ada satu masalah kenapa fitur chat sama temen atau orang lain di hapus padahal itu sanggatlah berguna tolong kembalikan filtur chat yang dulu,5
Pengguna Google,2025-04-01 08:54:27,malas banget titik gw sering kayak nge bug gitu klo di buka gk bisa masuk dan harus di hapus dulu baru di download lagi jadi malas banget,2
Pengguna Google,2025-03-27 15:13:33,Untuk app ny sih bgus tpi abis aku updet kok malah gk bisa di buka dan sering nge bug lgii... tlong dong di perbaiki lgi,1
Pengguna Google,2025-03-09 21:41:34,"apk yg sekarang mkin jelek,ngebug bgt bahkan bener2 lama buat masuk pdhl jaringan bagus.tolong perbaiki bug nya sangat mengganggu..",2
Pengguna Google,2025-03-07 14:56:01,Tiktok sekarang parah..sering nge bug..lebih parah lagi sering crash dan minta di downlad ulang padahal rutin di update,1
Pengguna Google,2025-03-02 05:20:57,Saya sudh 5 Thun pake aplikasi ini tapi makin lama makin ngga jelas sering ngeleg dan sering eror ngga kaya dulu tolong di perbaiki lgi yg bikin aplikasi ini,1
Pengguna Google,2025-03-19 04:14:30,"tiktok sekarang knp sih masa loading Mulu jaringan bagus² aja kok lancar buka sosmed yg lain cuman tiktok doang kalo vt loading nya minta ampun, tapi kalo live lancar jaya",1
Pengguna Google,2025-03-28 00:35:14,kenapa ko setiap saya download tik tok selalu tidak bisa masuk kalau baru download bisa tapi 2 hari kemudian tidak bisa masuk. saya sangat kesal!!😡😡,1
Pengguna Google,2025-03-04 02:20:34,"Aplikasinya bagus, tapi setiap post viti sekarang untuk fyp susah banget, algoritmenya makin bikin pusing...",5
Pengguna Google,2025-03-26 12:18:34,"tolong dong di pengedita video, kembalikan seperti yang sebelum, yang sekarang ngga bagus, dan terjemahan bahasanya pun hilang🤦",1
Pengguna Google,2025-04-02 01:12:06,lumayan buat nonton apa saja tetapi ada kesalahan ya itu kadang suka ngeleg sendiri mohon diperbaiki lagi!!!,3
Pengguna Google,2025-03-04 06:58:27,Knpa ya setiap mau di buka malah lama udah lama gak bisa di buka pula tolong pemilik apk tiktok perbaiki apa yg salah nya,1
Pengguna Google,2025-03-19 07:30:46,aplikasi tiktok emg bagus tapiii tolong dong ini ngelag bgt awal nya aku kira karna memori tapi aku udh hapus foto² apk lain tetep ngelag keluar sendiri terus,3
Pengguna Google,2025-02-21 15:28:13,Masa ram 8 pas masuk keluar terus menerus kan ngga masuk akal tolong lah apk tik tok ini cepet² di beresin.,1
Pengguna Google,2025-02-24 08:29:04,Aplikasi ini sangat bagus tapi pertanyaanya kenapa tiktok membuat notifiaksi sendiri? Jadi aku tidak tahu notifikasi teman online atau seseorang mengikuti,4
Pengguna Google,2025-02-21 02:11:01,"Kl habis install ulang lancar tp brp hari kemudian susah di buka..ada apakah tiktok,tolong di tingkatkan..",3
Pengguna Google,2025-03-18 23:34:35,"Woii tiktok, kenapa gua gk bisa komen foto kayak orang orang, tiktok pilih kasih gk adil, gua udah banyak ngikutin tutorial tutorial dari orang orang, malah tetep gk bisa, aneh emang tiktok..",5
Pengguna Google,2025-03-28 05:49:01,Tik tok bisa kita bisa bikin slipper yang miniatur yang baik dan yang kaya bagus soalnya aku nanti jadi cantik itu 50,5
Pengguna Google,2025-03-11 07:47:55,Aku suka banget sama tik tok ini kalau kata orang masalah nya suka ngelek atau kebuka sendiri itu mungkin karena memori kakak nya penuh bagi saya begitu,5
Pengguna Google,2025-01-28 18:29:34,"Ini tiktok kenapa sih setiap kali mau buka hp langsung panas padahal di tinggal ngecas pas di cek ternyata penyebabnya di tiktok ada apasihh??? Klo bug tuh di benerin di cari masalahnya apa untuk itu pihak tiktok tolong carii solusi karna aku udh beberapa kli sampe tengkar sama pasangan gara"" apinya mati tolong lah udh bug berkali"" loh gk ada perubahan",1
Pengguna Google,2025-03-02 00:26:07,Bagus sih cuma begitu kadang kadang ga bisa di buka. Sudah di update juga .hrusya di hapus dulu baru kita bisa buka lagi. Ko bisa begitu ya,4
Pengguna Google,2025-03-30 07:28:15,"apaann sih tiba tiba di blokir permanen padahal gk melanggar mana gak ada pemberithuan letak kesalahan nya malah di blokir, mau buat akun baru juga ribet malah di tangguhkan, kalo mau blokir akun tik tok nya aja bukan gmail saya buat gmail baru juga gak guna tetap di tangguhkan nyusahin orang aja",1
Pengguna Google,2025-03-18 15:42:02,Saya suka dengan aplikasi tikto ini .tp yg bikin sy males tiktok selalu terhenti tiap 2 hari tolong d perbaiki agar sy bisa menikmati aplikasi tiktok ini.,5
Pengguna Google,2025-03-26 15:49:26,tiktok skrng jd lemot banget anjir klu masuk ke apk nya suka kluar sendiri padahal udah di update tp malah gga bisa di buka eror banget,2
Pengguna Google,2025-03-12 12:19:00,"Bagus sih tapi ada masalahnya. Sering ada masalah,suka keluar ttb, Loding Mulu padahal sinyal nya bagus",3
Pengguna Google,2025-03-10 12:00:10,"saya udah mengajukan banding bahwa saya berusia 16 Tahun, kenapa selalu tidak sesuai? Data dan perintah nya sudah diisi sesuai instruksi, tolong diperiksa.",1
Pengguna Google,2025-03-02 01:54:48,"Tolong dong, tiktok kenapa jadi gini? Plis lah sampai kapan aplikasi tiktok ini Harus di hapus lalu di download lagi?!",5
Pengguna Google,2025-03-22 16:55:26,"saya bermain tiktok ini dari 2017 sangat seru saat bermain pada tahun 2017,sekarang tiktok sudah update sangat tidak seru karena fitur'' dlu sudah hilang",5
Pengguna Google,2025-03-09 18:30:17,"ini kenapa ya kok akhir"" ini eror sering kesalahan jaringan, terus video yang aku posting ulang tidak muncul tolong perbaiki ga nyaman banget gini",5
Pengguna Google,2025-04-18 22:58:24,bolak balik play store cuma buat download tiktok karna gabisa dibuka terus menerus cuma layar hitam dan logo tiktok,1
Pengguna Google,2025-03-09 21:16:30,"aplikasi ERORRR mkin gjelas , masa pas di buka cuma ngestuck di logo doang , mana tiap hari hrus uninstall dulu bru bisa di buka.",1
Pengguna Google,2025-03-27 07:31:04,aneh tiktok skrng malah suka bikin lag hp..dan harus di hapus aplikasinya dulu..dan download lagi..haduuuh..sudah beberapa kali seperti itu,3
Pengguna Google,2025-03-16 11:39:06,plisss tiktok aku tadi habis di notif kaya tentang usia kaya gitu tapi pas aku masukin usia ku malahh gaa bisa chatan lagi di tiktok padahal lagi bikin streak di tiktok mana udh banyak lagi streak nyaa udh hampir 100 tapi malah ga bisa chatan 🥲,2
Pengguna Google,2025-03-08 12:40:25,Di update bukannya tambah bagus malah dari yang bisa live di update jadi ngak bisa live lagi terus ngak bisa mesan barang sama ngehidupin streak juga,2
Pengguna Google,2025-03-07 19:33:11,"Bagus dan menarik sekali,, tetapi mengapa sehabis update sudah tidak ada posting ulang nya ya?? Jadi di mohon kembalikan posting ulang nya🙏",4
Pengguna Google,2025-02-26 08:51:37,"sekedar pemasukan,kenapa ya tiktok dihp saya gak ada fitur sulap/patah-patahnya,tolongg kembalikan lagi fiturnya jadi susah kalo mau buat trend yg ada patah'nya",1
Pengguna Google,2025-03-20 12:10:52,"apk tiktok memang bagus dan sgt menghibur skali,tp entah knp klo hp sy habis download tiktok pasti hp sy langsung ngelag,tp giliran tiktok sudah di hapus hp sy tdk ngelag lagi",3
Pengguna Google,2025-03-09 21:10:40,"TIK tok skrg kalo di buka g mau langsung kebuka,trus lodingnya lama baru ke buka,padahal jaringan di tempat sy bagus.",2
Pengguna Google,2025-03-27 15:26:45,aku terhibur sama vidio nya juga ketika aku lagi sedi tiktok selosinya jadi apa lagi Tampa pikir panjang donlod lah kalian juga dapat uang kalo follow es kalian bayak kalian bisa beli rumah dan juga hp dan lai lainnya,5
Pengguna Google,2025-03-16 05:57:31,"yaallah ngebug teruss, waktu buka apk gabisa selalu diam di logo, udah segala cara di lakuin ttep masi ngebug, ujung2 nya hrs hapus dlu apk trs di download ulang",1
Pengguna Google,2025-02-24 17:05:26,mintol tiktok saya sudah lama di logo doang udah 10 menit juga kaga bisa malahan bikin hp saya drop harus unstall download lagi tolong ya saya sehari saja gabisa tanpa toktok,2
Pengguna Google,2025-03-24 21:16:41,"pisau bermata dua.. tidak ada filter, semua konten ada. sampai yang hoax pun banyak meski tidak bisa dipungkiri kalau ada positif nya bintang ⭐⭐ dulu hehe",2
Pengguna Google,2025-03-24 18:09:35,"tolong tambahin save video di dm tiktok, misal temen ngirim video ke kita itu ga bisa disave tolong tambahin fitur itu, biar kaya sosmed lain",3
Pengguna Google,2025-03-12 21:09:11,"Banyak bug , terkadang tidak bisa masuk ke aplikasinya, lalu menghabiskan ram hp jika tidak bisa masuk ke aplikasinya",1
Pengguna Google,2025-03-12 12:29:14,"Siapa disini yang awalmunya sama kaya aku jadi gini,awalnya aku keriset terus ak download tiktok lagi tapi pas uda didownload and udah didaptarin tapi tiktoknya tetep kaya tiktok dulu bgt",5
Pengguna Google,2025-02-20 03:24:54,Masa baru masuk keluar lagi terus terusan ke gitu udah di perbarui juga beberapa jam harus di perbarui lagi makin ga jelas tiktok ini ngabisin kuota,1
Pengguna Google,2025-03-02 22:28:39,"ku kira hp kuu yang lag ternyata memang semua pengguna tiktok ngalaminn hal yang smaa, suka hrus didownload ulangg kalo udah ga bisa ke buka. tolongg di perbaiki lagii!",3
Pengguna Google,2025-02-24 09:14:07,"Stiap ada efek baru selalu tidak kebagian, kadang tiktok ini pilih kasih untuk ngasih efek baru terhadap penggunanya, dan pajak pembelian koin yg sangat mahal",1
Pengguna Google,2025-04-02 09:13:29,terima kasih banyak ya ka atas kebaikan nya udah percayain aku jadi penjual dan kreator walau pun senin kamis hihihi pokoknya makasih sehat dan sukses selalu buat tim tik tok dan kaka baik.,5
Pengguna Google,2025-03-28 01:03:15,gw gk bisa chat temen tolong di perbaiki semua ny sudah bagus tapi akun ku dh keblok 20 kali tolong di sm gw Dikit dikit di blok tiktok gk bisa chat tan tolong di perbaiki,3
Pengguna Google,2025-03-14 21:11:04,"tiktok lag banget smpe bikin hp bug masa harus uninstall teruss berulang kali, tolong diperbaiki, tolong perbaiki bug nya",1
Pengguna Google,2025-03-20 05:19:49,"aku udah lama main tiktok aku suka bgt soal nya bisa isi waktu gabut ku dan aku juga sering buat video tapi GK ada efek Pata"" yg lagi trend itu loh semoga ubdet kali ini ada ya",5
Pengguna Google,2025-02-23 02:15:39,"aplikasi nya bagus, tapi kenapa sekarang tiktok shop bonus belanja nya ga bisa di pakai ya? trs gunanya bonus nya apa dong kalo ga bisa di gunain?",3
Pengguna Google,2025-03-18 04:38:11,"sering ngelag, pas buka apk nya cuma ada logonya, berulang ulang uninstall dan download, tolong diperbaiki lagi🙏🏻",3
Pengguna Google,2025-03-06 04:24:57,sebenarnya ini aplikasi bagus...tapi 2 atau 3 hari di install kadang tu cuma muncul logo tiktoknya doangg..masa harus download ulang sihh,5
Pengguna Google,2025-03-09 14:27:11,"kenapa akhir"" ini APK TIK-TOK sering ERORR bahkan gak bisa di buka, wifi nyala, data nyala tapi ada tulisan tryagain",1
Pengguna Google,2025-03-05 01:31:17,Aplikasih baik.kenpa sering lemot padahal jaringan lancar.sering juga gak bisah di buka (macet) dan harus donlot lagi.,5
Pengguna Google,2025-03-26 05:55:11,"of course bagus ni apk, seru juga, tpi kalo udh kenanya bug melebihi apapun. bikin cape dikit' keluar dari apk",4
Pengguna Google,2025-03-29 07:46:14,"apk banyak bug setiap mau buka apk tiktok gak mau masuk, udah berkali-kali kaya gini jadi harus download ulang terus 🙏🏻",1
Pengguna Google,2025-04-02 06:17:15,aplikasi nya bagus cuman kadang kadang dia agak ngelag dan keluar sendiri jdi tolong diperbaiki lagi ya aplikasi tiktok nya,4
Pengguna Google,2025-03-11 11:57:49,"bagus sih , tapi kalo mau masuk tiktok lama bet , padahal jaringan bagus , ada lagi sih bug bug lainnya",2
Pengguna Google,2025-03-28 08:59:06,"aneh, masa gbsa dibuat liat foto? pdhl jaringan udh bagus. kalo pake kuota bisa tp kalo pake wifi gabisa pdhl wifi juga udh lancar pol, kesel bgt",3
Pengguna Google,2025-02-24 00:10:28,Tiktok kalo lemot nggak bisa masuk ke tiktok lagi harus nya di hapus dulu terus di download ulng lagi baru bisa masuk tiktok lagi,1
Pengguna Google,2025-03-09 04:25:44,"Bintang 3 dlu ya bang. Kenapa tiktok malah erorr tib2 nge bug hilang tiktok shop nya,,, gajelas bgt hbis update tlong dongg...",3
Pengguna Google,2025-03-10 05:03:32,"Tiktok terkadang gabisa dibuka,harus di uninstall dulu baru bisa dibuka,sdh 3 kali dalam seminggu begini trs, tolong diperbaiki ya",2
Pengguna Google,2025-03-31 12:14:21,"tiktok nya sih bagus tapi knp klo sy mgepost fidio pasti ada bacaan sedang di tinju,knp ya bagi admin tolong lahh di perbaiki.klo ga Di perbaikin susah mau bikin fidio.",2
Pengguna Google,2025-03-09 04:54:01,Kenapa sih kan udah di update nah kan beres terus itu loading nah udah loading kok di suruh update lagi tolong di perbaiki,3
Pengguna Google,2025-03-27 07:33:23,pas nyari lagu keluar nya beda malahan video lain dan pas download ulang jadi lambat tolong dibenerin lagi,4
Pengguna Google,2025-03-09 09:34:24,Tolong tiktok mohon di perbaiki di masalah performa tiktok karena stuck logo dan membuat hp lag tolong di perbaiki jika bisa secepatnya terimakasih supaya pengguna bisa menikmati tiktok dengan efisiensien tanpa ada kendala stuck dan lag terimakasih 🙏,5
Pengguna Google,2025-03-03 06:50:16,udahh di download nunggu lama pas dibuka biasa² aja beberapa hari kemudian mau nonton tiktok ehh malah GK bisa masuk jadi harus download ulang muluu tolong perbaikan donkkk jadi harus nonton YouTube dehh kalo YouTube itu kurang seruu,2
Pengguna Google,2025-03-17 05:37:30,"jelek banget, aslinya sih seru cuman iklan nya ituloh ganggu bgt terus waktu aku buka aplikasinya malah keluar keluar sendiri",3
Pengguna Google,2025-03-12 21:23:09,"setiap mau masuk tiktok sllu gabisa , udh 16× saya , uninstall tiktok dan download ulang tiktok,,tolong di perbaiki secepatnya!!!!!",4
Pengguna Google,2025-03-25 07:35:40,"download ulang tiktok knp jadi lemot bgt, pdhl buka apk lain lancar"" aja cuma buka tiktok aja yg ngelag Mulu, udh gtu suka keluar sendiri pas apk d gunakan",2
Pengguna Google,2025-04-09 10:18:37,"sangat menghibur sekali dan berbagi macam vidio nya viral atau yang lagi trend, pokoknya aplikasi ini sangat bagus!!!!!!!!!!!!!!!!!!!!!!",4
Pengguna Google,2025-03-01 01:39:38,aplikasi gajelas bikin konten suka di tinjau mulu mana lama ditinjau nya 12 jam kayak gaboleh bikin konten aja terus suka tiba tiba nge crash keluar sendiri,1
Pengguna Google,2025-03-25 15:02:56,"tiktok sekarang sering banget bikin kesel. ngebug melulu, error, lag. tolong perbaikan nya terima kasih",3
Pengguna Google,2025-03-08 20:53:13,"makin kesini makin gajelas, bug makin banyak apalagi bug yang gabisa login terus ngestuck, tolong perbaiki lagi",1
Pengguna Google,2025-03-13 14:53:51,"apk nya bgs cmn dah bbrapa kali di update masi tak bisa untuk buat trend patah"" , dah di uninstall trus di install blek masi ga bisa",3
Pengguna Google,2025-03-23 20:42:13,"lmyan sih bisa membantu bisa berbelanja ,tapi kita klw untuk membatalkan pesanan ribet ga kaya d apk sebelah ,trus tiktok klw di bka lama banget kadang langsung kmbali",4
Pengguna Google,2025-03-10 21:15:52,"Kok diaku GK bisa daftar ya?aku udh coba beberapa kali tapi tetep GK bisa daftar,tapi sekarang aku udah bisa daftar,tapi tiba² GK bisa masuk tiktok,kenapa ya?tolong diperbaiki lagi ya",1
Pengguna Google,2025-03-14 23:47:24,"ini sebenarnya aplikasi nya bagus tapi sering bug ,bug nya tu kayak gak bisa di buka ,minta tolong banget untuk tiktok apakah bisa di perbaiki???",2
Pengguna Google,2025-03-07 05:51:26,kata saya banyak sekali bugnya saya baru masuk uda ada bug kaya tiba2 keluar gtu tapi kata saya uda cukup baik tapi mohon diperbaiki secepatnya,4
Pengguna Google,2025-03-13 14:38:01,apk nya bagus tapi kalo udah di pakai beberapa Minggu mau masuk ke tiktok itu GK bisa tolong di perbaiki lagi ya,5
Pengguna Google,2025-04-30 03:56:43,kenapa tik tok selalu tidak bisa di buka dalam beberapa hari kalau mau buka tik tok harus uninstal tik tok trus dowload tik tok lagi,3
Pengguna Google,2025-03-17 11:00:00,Aplikasinya bagus tp tiktok ini gak bisa bedain komen sama postingan yang bener-bener harus kena tinjauan sama enggak jadi komen sm postingan yg harusnya kena tinjauan malah gak kena pelanggaran yg gak harusnya kena malah kena tinjauan harus diperbaiki lagi tiktok ni,2
Pengguna Google,2025-03-16 15:09:32,"tiktok adalah aplikasi yang memanfaatkan orang lain untuk mencari uang untuk tintok itu sendiri, tentang pembagian yg sangat merugikan untuk para pejuang rupiah yg sering live di aplikasi tiktok",1
Pengguna Google,2025-03-07 02:46:37,"bug sering stuck logo kalau keluar hp jadi ngelag kaya kena virus satu"" nya cara yaitu dgn hapus aplikasi tolong diperbaiki!",1
Pengguna Google,2025-02-21 17:31:21,"tolong kak admin di lancarkan apl tiktoknya kadang""sering ngebleng enggak bisa di buka sama sekali bintang nya saya kurangin dulu kalo ke gini🙏",4
Pengguna Google,2025-03-12 05:19:34,saya kasih bintang dua karena saat saya mau masuk apk nya keluar terus mohon bug ini di redakan terimakasih semoga ulasan saya membantu,2
Pengguna Google,2025-03-16 00:42:31,"Dibilang bagus ya bagus si, cuma gabisa komen bebas, anti kritik banget dikit dikit kena pelanggaran lah ini lah itulah banyak bug lah error lah, tolong dong protes nya direspon jangan diliat aja",3
Pengguna Google,2025-03-23 06:48:06,"Keren banget, berkat apk ini akun ku mulai rame, ada yang views nya beribuan/seribu, terimakasih tiktok kita semua suka kamu, jangan lupa update setiap hari yahh tiktok, kita semua suka apk mu🤭🤭",5
